"date","time","time_sec","Ch1_O2","Ch1_temp","Ch2_O2","Ch3_O2","Ch4_O2"
"11-12-2023","13:34:45.094",552.228,7.58484547768231,23.31,7.63389818584499,7.90946727911518,NA
"11-12-2023","13:34:46.093",553.227,7.58217507723564,23.31,7.64109367446728,7.91144264453974,NA
"11-12-2023","13:34:47.092",554.226,7.58285587524829,23.307,7.63775150952939,7.91765582193575,NA
"11-12-2023","13:34:48.090",555.225,7.58691101341,23.306,7.64060395300635,7.91230995705298,NA
"11-12-2023","13:34:49.095",556.23,7.58269872045578,23.304,7.63702392036538,7.90709978450739,NA
"11-12-2023","13:34:50.093",557.227,7.5786433588493,23.305,7.63959721714091,7.9077237267358,NA
"11-12-2023","13:34:51.092",558.226,7.58378830724777,23.306,7.62875328973022,7.9110177957525,NA
"11-12-2023","13:34:52.096",559.23,7.58525398100601,23.306,7.64566532491868,7.91536637720555,NA
"11-12-2023","13:34:53.095",560.229,7.58826361872882,23.304,7.6406499589724,7.91576637839428,NA
"11-12-2023","13:34:54.093",561.228,7.58572644068089,23.302,7.64608956336358,7.91384514376801,NA
"11-12-2023","13:34:55.096",562.23,7.58884607166016,23.297,7.64456188252613,7.9171461977122,NA
"11-12-2023","13:34:56.098",563.233,7.59330661603298,23.295,7.64775965224727,7.91699182741562,NA
"11-12-2023","13:34:57.095",564.229,7.59813598191059,23.29,7.64793808384193,7.91571255824898,NA
"11-12-2023","13:34:58.094",565.229,7.59254039320081,23.29,7.64693054291378,7.91810529712475,NA
"11-12-2023","13:34:59.095",566.23,7.59294084687667,23.291,7.6440180781768,7.91647701088548,NA
"11-12-2023","13:35:00.095",567.229,7.59210188381065,23.293,7.6463528511174,7.92311038654571,NA
"11-12-2023","13:35:01.094",568.228,7.59062038795442,23.296,7.65030350673401,7.9202884896767,NA
"11-12-2023","13:35:02.096",569.231,7.6006306510365,23.295,7.65911549184838,7.92459010701741,NA
"11-12-2023","13:35:03.099",570.234,7.59235360580863,23.296,7.6440685026432,7.92070439689738,NA
