#--- Experiment --------------------------------------------------------------------------
#120923_15C_empty
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#HOFFMAN-LAB01
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 BOX2 [B] FSO2-C4 SN:24C53407596FD0B5 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.10°C
#--- Measurement Data --------------------------------------------------------------------
Date [B T1]	Time [B T1]	 dt (s) [B T1]	Sample Temp. (°C) [B T1]	Status [B T1]
09-12-2023	17:50:56.926	0.018	14.841	OK
09-12-2023	17:50:57.927	1.019	14.842	OK
09-12-2023	17:50:58.927	2.019	14.841	OK
09-12-2023	17:50:59.928	3.020	14.837	OK
09-12-2023	17:51:00.929	4.021	14.832	OK
09-12-2023	17:51:01.929	5.021	14.820	OK
09-12-2023	17:51:02.928	6.020	14.811	OK
09-12-2023	17:51:03.930	7.022	14.808	OK
09-12-2023	17:51:04.931	8.023	14.814	OK
09-12-2023	17:51:05.933	9.025	14.825	OK
09-12-2023	17:51:06.930	10.022	14.836	OK
09-12-2023	17:51:07.935	11.027	14.849	OK
09-12-2023	17:51:08.934	12.026	14.856	OK
09-12-2023	17:51:09.935	13.027	14.864	OK
09-12-2023	17:51:10.936	14.028	14.872	OK
09-12-2023	17:51:11.936	15.028	14.882	OK
09-12-2023	17:51:12.937	16.029	14.896	OK
09-12-2023	17:51:13.937	17.029	14.906	OK
09-12-2023	17:51:14.938	18.030	14.920	OK
09-12-2023	17:51:15.939	19.030	14.928	OK
09-12-2023	17:51:16.936	20.028	14.942	OK
09-12-2023	17:51:17.939	21.031	14.953	OK
09-12-2023	17:51:18.938	22.030	14.961	OK
09-12-2023	17:51:19.940	23.032	14.966	OK
09-12-2023	17:51:20.940	24.032	14.968	OK
09-12-2023	17:51:21.939	25.031	14.970	OK
09-12-2023	17:51:22.940	26.032	14.970	OK
09-12-2023	17:51:23.941	27.033	14.969	OK
09-12-2023	17:51:24.940	28.032	14.966	OK
09-12-2023	17:51:25.939	29.030	14.964	OK
09-12-2023	17:51:26.939	30.031	14.960	OK
09-12-2023	17:51:27.946	31.038	14.957	OK
09-12-2023	17:51:28.939	32.031	14.952	OK
09-12-2023	17:51:29.942	33.034	14.948	OK
09-12-2023	17:51:30.943	34.034	14.940	OK
09-12-2023	17:51:31.940	35.032	14.932	OK
09-12-2023	17:51:32.943	36.034	14.921	OK
09-12-2023	17:51:33.943	37.034	14.914	OK
09-12-2023	17:51:34.942	38.034	14.905	OK
09-12-2023	17:51:35.944	39.036	14.893	OK
09-12-2023	17:51:36.943	40.035	14.885	OK
09-12-2023	17:51:37.942	41.033	14.877	OK
09-12-2023	17:51:38.942	42.034	14.871	OK
09-12-2023	17:51:39.946	43.037	14.863	OK
09-12-2023	17:51:40.943	44.035	14.856	OK
09-12-2023	17:51:41.945	45.037	14.850	OK
09-12-2023	17:51:42.945	46.037	14.845	OK
09-12-2023	17:51:43.945	47.037	14.841	OK
09-12-2023	17:51:44.946	48.037	14.836	OK
09-12-2023	17:51:45.947	49.038	14.831	OK
09-12-2023	17:51:46.946	50.037	14.825	OK
09-12-2023	17:51:47.948	51.039	14.822	OK
09-12-2023	17:51:48.947	52.039	14.818	OK
09-12-2023	17:51:49.948	53.039	14.816	OK
09-12-2023	17:51:50.946	54.038	14.812	OK
09-12-2023	17:51:51.945	55.037	14.810	OK
09-12-2023	17:51:52.947	56.039	14.806	OK
09-12-2023	17:51:53.947	57.039	14.806	OK
09-12-2023	17:51:54.946	58.038	14.803	OK
09-12-2023	17:51:55.947	59.039	14.803	OK
09-12-2023	17:51:56.948	60.040	14.801	OK
09-12-2023	17:51:57.946	61.038	14.798	OK
09-12-2023	17:51:58.945	62.037	14.795	OK
09-12-2023	17:51:59.944	63.036	14.791	OK
09-12-2023	17:52:00.947	64.039	14.786	OK
09-12-2023	17:52:01.947	65.039	14.783	OK
09-12-2023	17:52:02.948	66.039	14.781	OK
09-12-2023	17:52:03.948	67.040	14.780	OK
09-12-2023	17:52:04.948	68.040	14.776	OK
09-12-2023	17:52:05.949	69.041	14.769	OK
09-12-2023	17:52:06.949	70.041	14.764	OK
09-12-2023	17:52:07.952	71.044	14.761	OK
09-12-2023	17:52:08.951	72.043	14.760	OK
09-12-2023	17:52:09.951	73.043	14.756	OK
09-12-2023	17:52:10.951	74.043	14.752	OK
09-12-2023	17:52:11.951	75.043	14.753	OK
09-12-2023	17:52:12.952	76.044	14.751	OK
09-12-2023	17:52:13.948	77.040	14.752	OK
09-12-2023	17:52:14.950	78.042	14.750	OK
09-12-2023	17:52:15.950	79.042	14.747	OK
09-12-2023	17:52:16.952	80.044	14.748	OK
09-12-2023	17:52:17.952	81.044	14.748	OK
09-12-2023	17:52:18.952	82.043	14.749	OK
09-12-2023	17:52:19.953	83.045	14.753	OK
09-12-2023	17:52:20.951	84.043	14.756	OK
09-12-2023	17:52:21.953	85.045	14.764	OK
09-12-2023	17:52:22.953	86.044	14.772	OK
09-12-2023	17:52:23.951	87.043	14.783	OK
09-12-2023	17:52:24.953	88.045	14.792	OK
09-12-2023	17:52:25.952	89.044	14.796	OK
