#--- Experiment --------------------------------------------------------------------------
#121223_15C_A2B2E2B3E3A4_tile
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#HOFFMAN-LAB01
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 BOX1 [A] FSO2-C4 SN:24EB9B03596FD52F Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.05°C
#--- Measurement Data --------------------------------------------------------------------
Date [A T1]	Time [A T1]	 dt (s) [A T1]	Sample Temp. (°C) [A T1]	Status [A T1]
12-12-2023	21:54:41.932	0.014	14.821	OK
12-12-2023	21:54:42.935	1.016	14.827	OK
12-12-2023	21:54:43.937	2.019	14.829	OK
12-12-2023	21:54:44.939	3.021	14.829	OK
12-12-2023	21:54:45.938	4.020	14.830	OK
12-12-2023	21:54:46.940	5.022	14.831	OK
12-12-2023	21:54:47.940	6.022	14.831	OK
12-12-2023	21:54:48.942	7.023	14.829	OK
12-12-2023	21:54:49.942	8.024	14.827	OK
12-12-2023	21:54:50.940	9.021	14.825	OK
12-12-2023	21:54:51.942	10.023	14.819	OK
12-12-2023	21:54:52.944	11.025	14.814	OK
12-12-2023	21:54:53.943	12.025	14.804	OK
12-12-2023	21:54:54.946	13.027	14.805	OK
12-12-2023	21:54:55.947	14.029	14.810	OK
12-12-2023	21:54:56.948	15.030	14.815	OK
12-12-2023	21:54:57.949	16.030	14.817	OK
12-12-2023	21:54:58.949	17.030	14.818	OK
12-12-2023	21:54:59.949	18.030	14.818	OK
12-12-2023	21:55:00.948	19.030	14.819	OK
12-12-2023	21:55:01.952	20.033	14.817	OK
12-12-2023	21:55:02.954	21.035	14.816	OK
12-12-2023	21:55:03.951	22.033	14.811	OK
12-12-2023	21:55:04.951	23.033	14.808	OK
12-12-2023	21:55:05.955	24.036	14.809	OK
12-12-2023	21:55:06.955	25.036	14.812	OK
12-12-2023	21:55:07.955	26.037	14.817	OK
12-12-2023	21:55:08.955	27.036	14.823	OK
12-12-2023	21:55:09.954	28.036	14.822	OK
12-12-2023	21:55:10.954	29.036	14.820	OK
12-12-2023	21:55:11.956	30.038	14.815	OK
12-12-2023	21:55:12.958	31.039	14.813	OK
12-12-2023	21:55:13.958	32.039	14.817	OK
12-12-2023	21:55:14.959	33.040	14.820	OK
12-12-2023	21:55:15.959	34.041	14.825	OK
12-12-2023	21:55:16.958	35.039	14.830	OK
12-12-2023	21:55:17.960	36.041	14.830	OK
12-12-2023	21:55:18.957	37.039	14.829	OK
12-12-2023	21:55:19.958	38.039	14.825	OK
12-12-2023	21:55:20.959	39.041	14.817	OK
12-12-2023	21:55:21.961	40.042	14.810	OK
12-12-2023	21:55:22.960	41.042	14.807	OK
12-12-2023	21:55:23.961	42.042	14.809	OK
12-12-2023	21:55:24.960	43.042	14.815	OK
