"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope"
"min40_50",40,0.925984880573516,8.11851400219485,-0.0054300325384857,13.46,13.46,13.46,"Ch1","2024-02-20","SMR",10,-7.73661622312419e-16
"min40_50",40,0.943676733008388,8.15989873091212,-0.0065750969125663,13.46,13.46,13.46,"Ch2","2024-02-20","SMR",10,-7.73661622312419e-16
"min40_50",40,0.949283774798372,8.08340842586413,-0.00587691378700172,13.46,13.46,13.46,"Ch3","2024-02-20","SMR",10,-7.73661622312419e-16
"min40_50",40,0.924519589328223,8.09227473643486,-0.00485808919716947,13.46,13.46,13.46,"Ch4","2024-02-20","SMR",10,-7.73661622312419e-16
"min70_78",70,0.882398360887297,8.22366692555741,-0.00504860655314261,13.46,13.46,13.46,"Ch1","2024-02-20","SMR",8,-7.73661622312419e-16
"min70_78",70,0.919959861109997,8.28588093925979,-0.0063519883919017,13.46,13.46,13.46,"Ch2","2024-02-20","SMR",8,-7.73661622312419e-16
"min70_78",70,0.931184386104677,8.20239180152168,-0.00572498949961203,13.46,13.46,13.46,"Ch3","2024-02-20","SMR",8,-7.73661622312419e-16
"min70_78",70,0.890133720276702,8.19123200024581,-0.00461972625025587,13.46,13.46,13.46,"Ch4","2024-02-20","SMR",8,-7.73661622312419e-16
"min104_112",104,0.929519352105051,8.48127882955572,-0.00615510354967861,13.46,13.46,13.46,"Ch1","2024-02-20","SMR",8,-7.73661622312419e-16
"min104_112",104,0.92655144707259,8.53630038592187,-0.00724093657126519,13.46,13.46,13.46,"Ch2","2024-02-20","SMR",8,-7.73661622312419e-16
"min104_112",104,0.924780317889774,8.33990193513787,-0.00571635059709566,13.46,13.46,13.46,"Ch3","2024-02-20","SMR",8,-7.73661622312419e-16
"min104_112",104,0.896628213551166,8.34263710042105,-0.00492810207921932,13.46,13.46,13.46,"Ch4","2024-02-20","SMR",8,-7.73661622312419e-16
"min135_142",135,0.899749502918912,8.63219488411157,-0.00605561954737583,13.46,13.46,13.46,"Ch1","2024-02-20","SMR",7,-7.73661622312419e-16
"min135_142",135,0.914124887499606,8.76986288726338,-0.00768507104529762,13.46,13.46,13.46,"Ch2","2024-02-20","SMR",7,-7.73661622312419e-16
"min135_142",135,0.920396623798035,8.5381284874901,-0.00617550179852557,13.46,13.46,13.46,"Ch3","2024-02-20","SMR",7,-7.73661622312419e-16
"min135_142",135,0.876289417029475,8.52360000869672,-0.0053458248355356,13.46,13.46,13.46,"Ch4","2024-02-20","SMR",7,-7.73661622312419e-16
