"date","time","time_sec","Ch1_O2","Ch1_temp","Ch2_O2","Ch3_O2","Ch4_O2"
"12-12-2023","22:03:54.111",552.193,7.72294963713754,14.708,7.84210255376429,8.04897091209099,NA
"12-12-2023","22:03:55.111",553.193,7.71479563663402,14.706,7.84779671635724,8.05483207744509,NA
"12-12-2023","22:03:56.113",554.195,7.71223229855781,14.705,7.83970519310433,8.05457643643579,NA
"12-12-2023","22:03:57.114",555.195,7.71706222186178,14.705,7.83941820988311,8.05846964249919,NA
"12-12-2023","22:03:58.115",556.196,7.71780063799523,14.703,7.8475088344322,8.05787727865347,NA
"12-12-2023","22:03:59.113",557.195,7.72436251606813,14.701,7.84886621256864,8.05525879322034,NA
"12-12-2023","22:04:00.115",558.197,7.72222511023841,14.699,7.84208912840005,8.05566057068535,NA
"12-12-2023","22:04:01.114",559.195,7.72188026775822,14.7,7.84492708242158,8.0538622034791,NA
"12-12-2023","22:04:02.114",560.196,7.714944200708,14.699,7.84443113835641,8.05540765287605,NA
"12-12-2023","22:04:03.114",561.195,7.71624803393794,14.701,7.85176520027482,8.05402233006924,NA
"12-12-2023","22:04:04.115",562.196,7.72294904234533,14.702,7.84468962930051,8.05223532874819,NA
"12-12-2023","22:04:05.115",563.197,7.71913819668507,14.703,7.84413326697436,8.05704859856882,NA
"12-12-2023","22:04:06.118",564.199,7.71582610114909,14.707,7.85059110538678,8.05559035004338,NA
"12-12-2023","22:04:07.118",565.199,7.71991898793704,14.708,7.85019750935834,8.05665515368704,NA
"12-12-2023","22:04:08.118",566.199,7.72702600264241,14.706,7.84630065725971,8.05323892415038,NA
"12-12-2023","22:04:09.118",567.199,7.71815510122489,14.701,7.84590027939075,8.05144944043186,NA
"12-12-2023","22:04:10.117",568.199,7.72111640730689,14.698,7.83964839123387,8.04510383004064,NA
"12-12-2023","22:04:11.118",569.199,7.71811171056605,14.693,7.84429892270485,8.05260150594496,NA
"12-12-2023","22:04:12.117",570.198,7.7191897309649,14.692,7.84472024358011,8.05032635249691,NA
"12-12-2023","22:04:13.116",571.198,7.72394888558628,14.69,7.8431373299282,8.05886597013147,NA
"12-12-2023","22:04:14.116",572.198,7.71943013795047,14.69,7.84433130951949,8.05527007872509,NA
"12-12-2023","22:04:15.119",573.2,7.7221530712618,14.69,7.84397030078102,8.05419669018543,NA
"12-12-2023","22:04:16.120",574.201,7.71854878016623,14.69,7.84485260197381,8.0558207275608,NA
"12-12-2023","22:04:17.120",575.201,7.71871175283953,14.688,7.84110423048791,8.05264276043144,NA
"12-12-2023","22:04:18.119",576.201,7.72250731659498,14.687,7.84358397699232,8.05648661065198,NA
"12-12-2023","22:04:19.120",577.202,7.71824608920628,14.689,7.84118208545505,8.05210408299519,NA
"12-12-2023","22:04:20.119",578.201,7.72153318436194,14.691,7.84315843143956,8.04657319497125,NA
"12-12-2023","22:04:21.119",579.201,7.71729707394798,14.695,7.83688572948043,8.05374199721025,NA
"12-12-2023","22:04:22.118",580.199,7.71779110882309,14.696,7.84008751157575,8.05021570791095,NA
"12-12-2023","22:04:23.119",581.201,7.71781540313638,14.7,7.84672678771676,8.05305019211469,NA
"12-12-2023","22:04:24.119",582.201,7.72064847108899,14.701,7.84760923185439,8.05320743430053,NA
"12-12-2023","22:04:25.122",583.203,7.71562484819144,14.701,7.838585285585,8.05207524315366,NA
"12-12-2023","22:04:26.121",584.203,7.71788211299299,14.702,7.84221295957768,8.04956682888175,NA
"12-12-2023","22:04:27.122",585.204,7.72082468135292,14.704,7.84124233427372,8.05005860249836,NA
"12-12-2023","22:04:28.123",586.204,7.71573505162591,14.702,7.84854721841561,8.05485421615273,NA
"12-12-2023","22:04:29.119",587.201,7.71884618662751,14.701,7.84312026216179,8.05679018088368,NA
"12-12-2023","22:04:30.120",588.202,7.72146915143276,14.698,7.84315244387926,8.06166075402599,NA
"12-12-2023","22:04:31.120",589.202,7.71894792958764,14.696,7.84994334976492,8.05014543561147,NA
"12-12-2023","22:04:32.120",590.202,7.72302023894951,14.694,7.85134861612269,8.0583535396568,NA
"12-12-2023","22:04:33.120",591.202,7.72289146056997,14.698,7.85767411996206,8.05744273188622,NA
"12-12-2023","22:04:34.122",592.203,7.73026490719625,14.705,7.84940408004546,8.05636863904019,NA
"12-12-2023","22:04:35.122",593.203,7.72548188210492,14.711,7.84787560306625,8.05556168387139,NA
"12-12-2023","22:04:36.122",594.204,7.72508358392855,14.714,7.84486559558985,8.05580913825001,NA
"12-12-2023","22:04:37.125",595.206,7.72543794621942,14.712,7.85116486245235,8.06234042214321,NA
"12-12-2023","22:04:38.123",596.205,7.72494873642863,14.709,7.85336630651091,8.05369771583926,NA
"12-12-2023","22:04:39.126",597.207,7.72219547531188,14.707,7.85321695184994,8.05215435244289,NA
"12-12-2023","22:04:40.124",598.206,7.72546614194519,14.704,7.85395757931808,8.05631528716041,NA
"12-12-2023","22:04:41.126",599.208,7.72228646805081,14.704,7.84865812282744,8.05696752795926,NA
